URL,Status
https://www.washingtonpost.com/entertainment/tv/tv-highlights-tin-star-and-big-mouth-premiere/2017/09/28/ba78bb70-a463-11e7-8cfe-d5b912fabc99_story.html,200
https://www.washingtonpost.com/entertainment/museums/mona-lisa-unveiled-nude-sketch-may-have-link-to-masterpiece/2017/09/29/0a86ec62-a4fb-11e7-b573-8ec86cdfe1ed_story.html?tid=pm_entertainment_pop,200
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/09/27/tim-allen-thinks-conservative-politics-might-be-why-last-man-standing-got-canceled/,200
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/09/25/kevin-can-wait-premiere-the-decision-to-kill-off-erinn-hayes-becomes-even-weirder/,200
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/09/29/all-the-trump-burns-in-the-will-grace-season-premiere/,200
https://www.washingtonpost.com/news/powerpost/wp/2017/06/07/lerner-leaves-office-of-special-counsel-as-trumps-rejects-highly-praised-whistleblower-advocate/,200
https://www.washingtonpost.com/news/powerpost/wp/2017/02/07/house-panel-displays-bipartisan-unity-over-bill-to-save-postal-service-from-financial-ruin/,200
https://www.washingtonpost.com/news/powerpost/wp/2016/08/30/the-exception-to-postal-service-motto-about-delivering-mail/,200
https://www.washingtonpost.com/amphtml/news/powerpost/wp/2017/09/26/probe-estimates-billions-of-delayed-mail-pieces-postal-service-acknowledges-some-coverups/,200
https://www.washingtonpost.com/news/powerpost/wp/2017/01/05/usps-to-halt-retail-sales-at-staples-stores-after-union-complaints/,200
https://www.washingtonpost.com/national/photos-from-the-surf-city-surf-dog-contest/2017/09/23/6db788e2-a0a4-11e7-8ea1-ed975285475e_gallery.html,200
https://www.washingtonpost.com/people/james-downie,301
https://www.washingtonpost.com/people/danielle-allen,301
https://www.washingtonpost.com/opinions/the-security-threat-were-ignoring-terrorist-drones/2017/09/29/3fbd1374-a51f-11e7-b14f-f41773cd5a14_story.html,200
https://www.washingtonpost.com/news/opinions/wp/2017/09/27/the-trump-administration-is-working-hard-for-you/,200
https://www.washingtonpost.com/global-opinions/,200
https://www.washingtonpost.com/opinions/will-the-supreme-court-plunge-into-a-political-thicket/2017/09/29/337dedae-a475-11e7-b14f-f41773cd5a14_story.html,200
https://www.washingtonpost.com/opinions/the-iran-deal-is-working-heres-how-we-know/2017/09/29/d138b070-a44c-11e7-b14f-f41773cd5a14_story.html,200
https://www.washingtonpost.com/blogs/post-partisan/wp/2017/09/29/too-bad-trump-cant-emulate-the-military-when-it-comes-to-matters-of-race/,200
https://www.washingtonpost.com/blogs/right-turn/wp/2017/09/29/its-mitch-mcconnells-fault/,200
https://www.washingtonpost.com/people/hugh-hewitt/,200
https://www.washingtonpost.com/news/act-four/,200
https://www.washingtonpost.com/news/volokh-conspiracy/,200
https://www.washingtonpost.com/people/christian-caryl/,200
https://www.washingtonpost.com/people/michael-mcfaul/,200
https://www.washingtonpost.com/people/kathleen-parker/,200
https://www.washingtonpost.com/people/jennifer-rubin/,200
https://www.washingtonpost.com/people/barton-swaim,301
https://www.washingtonpost.com/news/act-four/wp/2017/09/29/the-american-war-youve-watched-all-18-hours-of-the-vietnam-war-heres-what-ken-burns-wants-you-to-remember/,200
https://www.washingtonpost.com/people/jonathan-capehart/,200
https://www.washingtonpost.com/pb/gr/c/default/r07kzqmKAb1Ewq/css/2b7d31adca.css?_=e9b58,200
https://www.washingtonpost.com/blogs/all-opinions-are-local/wp/2017/09/29/were-all-unpersuadable-voters-now/,200
https://www.washingtonpost.com/blogs/erik-wemple/wp/2017/09/29/on-fox-friends-jeanine-pirro-slanders-black-lives-matters-deray-mckesson/,200
https://www.washingtonpost.com/people/christine-emba,301
https://www.washingtonpost.com/news/the-watch/wp/2017/09/28/judges-are-terrible-at-distinguishing-good-science-from-bad-its-time-we-stopped-asking-them-to-do-it/,200
https://www.washingtonpost.com/news/rampage/,200
https://www.washingtonpost.com/opinions/the-culture-of-violence-infecting-the-dc-police-department/2017/09/29/d906ea5c-8745-11e7-a50f-e0d4e6ec070a_story.html,200
https://www.washingtonpost.com/news/volokh-conspiracy/wp/2017/09/29/previewing-the-next-supreme-court-term/,200
https://www.washingtonpost.com/people/alyssa-rosenberg/,200
https://www.washingtonpost.com/people/erik-wemple/,200
https://www.washingtonpost.com/people/tom-toles/,200
https://www.washingtonpost.com/people/jonathan-h-adler/,200
https://www.washingtonpost.com/news/the-watch/,200
https://www.washingtonpost.com/people/ann-telnaes/,200
https://www.washingtonpost.com/people/colbert-i-king/,200
https://www.washingtonpost.com/pb/gr/p/default/r07kzqmKAb1Ewq/style.css?_=0443a,200
https://www.washingtonpost.com/news/democracy-post/wp/2017/09/29/she-tried-to-run-against-rwandan-president-paul-kagame-now-shes-looking-at-20-years-in-prison/,200
https://www.washingtonpost.com/opinions/public-private-partnerships-are-in-danger-because-of-the-purple-line-legal-challenge/2017/09/29/279ab356-9e2a-11e7-8ea1-ed975285475e_story.html,200
https://www.washingtonpost.com/people/alexandra-petri/,200
https://www.washingtonpost.com/opinions/the-gop-needs-more-men-like-this/2017/09/29/4890750c-a55d-11e7-b14f-f41773cd5a14_story.html,200
https://www.washingtonpost.com/posteverything/,301
https://www.washingtonpost.com/news/democracy-post/,200
https://www.washingtonpost.com/opinions/what-protesting-nfl-players-like-me-want-to-do-next/2017/09/30/507fc4b0-a513-11e7-b14f-f41773cd5a14_story.html,200
https://www.washingtonpost.com/news/rampage/wp/2017/09/28/free-speech-and-good-vs-bad-polls/,200
https://www.washingtonpost.com/opinions/montgomerys-mental-health-courts-are-in-high-demand/2017/09/22/b471d68c-9278-11e7-8754-d478688d23b4_story.html,200
https://www.washingtonpost.com/people/karen-attiah/,200
https://www.washingtonpost.com/entertainment/theater_dance/signature-opens-season-with-a-little-night-music-one-of-sondheims-precious-gems/2017/08/24/68ad4336-88cc-11e7-9ce7-9e175d8953fa_story.html,200
https://www.washingtonpost.com/people/emily-heil/,200
https://www.washingtonpost.com/news/reliable-source/wp/2015/05/07/shakespeare-theatre-director-michael-kahn-is-tying-the-knot/,200
https://www.washingtonpost.com/amphtml/news/reliable-source/wp/2015/05/07/shakespeare-theatre-director-michael-kahn-is-tying-the-knot/,404
https://www.washingtonpost.com/business/economy/getting-relief-supplies-to-puerto-rico-ports-is-only-half-the-problem/2017/09/28/9ff558a6-a460-11e7-8cfe-d5b912fabc99_story.html,200
https://www.washingtonpost.com/investigations/us-responded-to-haiti-quake-more-forcefully-than-to-puerto-rico-disaster/2017/09/28/74fe9c02-a465-11e7-8cfe-d5b912fabc99_story.html?hpid=hp_hp-top-table-main_mariaresponse-815pm%3Ahomepage%2Fstory&utm_term=.d5418c592a60,200
https://www.washingtonpost.com/amphtml/business/economy/getting-relief-supplies-to-puerto-rico-ports-is-only-half-the-problem/2017/09/28/9ff558a6-a460-11e7-8cfe-d5b912fabc99_story.html,200
https://www.washingtonpost.com/people/steven-mufson/,200
https://www.washingtonpost.com/national/puerto-ricos-humanitarian-crisis-nowhere-more-obvious-than-at-hospitals/2017/09/28/a201bc0a-a47b-11e7-b14f-f41773cd5a14_story.html?hpid=hp_hp-top-table-main_mariahospitals-815a%3Ahomepage%2Fstory&utm_term=.8404f79cbc4d,200
https://www.washingtonpost.com/lifestyle/style/how-howard-shalwitz-led-woolly-mammoths-stampede/2017/06/08/fa789af4-470e-11e7-bcde-624ad94170ab_story.html?utm_term=.df0079f68b75,200
https://www.washingtonpost.com/amphtml/entertainment/theater_dance/the-arsonists-at-woolly-dramatizes-the-modern-world-on-fire/2017/09/13/614bca94-9890-11e7-87fc-c3f7ee4035c9_story.html,200
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/02/05/what-do-we-do-in-the-time-of-trump-the-theater-community-is-trying-to-figure-out-the-answer/?utm_term=.00e234c576da,200
https://www.washingtonpost.com/entertainment/theater_dance/the-arsonists-at-woolly-dramatizes-the-modern-world-on-fire/2017/09/13/614bca94-9890-11e7-87fc-c3f7ee4035c9_story.html,200
https://www.washingtonpost.com/news/post-politics/wp/2017/08/08/trump-vows-north-korea-will-be-met-with-fire-and-fury-if-threats-continue/?utm_term=.0209c7efd06c,200
https://www.washingtonpost.com/politics/trump-defends-organizers-of-white-supremacist-rally-in-charlottesville/2017/08/15/de01ff66-81f9-11e7-902a-2a9f2d808496_story.html?utm_term=.c20398f0b260,200
https://www.washingtonpost.com/entertainment/theater_dance/after-40-years-howard-shalwitz-to-dismount-from-woolly-mammoth/2017/06/05/91876936-49f6-11e7-a186-60c031eab644_story.html?utm_term=.3020e5ea47cb,200
https://www.washingtonpost.com/wp-srv/ad/public/brandconnect/modulev3/images/glyphicons_195_circle_info_grey.png,200
https://www.washingtonpost.com/wp-apps/imrs.php?h=90&src=http%3A%2F%2Fwww.washingtonpost.com%2Fnews%2Fstyle%2Fwp-content%2Fuploads%2Fsites%2F4%2F2014%2F02%2FPressley_Nelson.jpg&w=90,200
https://www.washingtonpost.com/pb/people/nelson-pressley/?outputType=rss,200
https://www.washingtonpost.com/amphtml/news/post-politics/wp/2017/09/30/on-twitter-trump-attacks-mayor-of-san-juan-for-poor-leadership-amid-deepening-crisis/,200
https://www.washingtonpost.com/news/post-politics/wp/2017/09/30/on-twitter-trump-attacks-mayor-of-san-juan-for-poor-leadership-amid-deepening-crisis/,200
https://www.washingtonpost.com/news/post-nation/wp/2017/09/29/san-juan-mayor-slams-trump-administration-comments-on-puerto-rico-hurricane-response/,200
https://www.washingtonpost.com/politics/lost-weekend-how-trumps-time-at-his-golf-club-hurt-the-response-to-maria/2017/09/29/ce92ed0a-a522-11e7-8c37-e1d99ad6aa22_story.html,200
https://www.washingtonpost.com/politics/lost-weekend-how-trumps-time-at-his-golf-club-hurt-the-response-to-maria/2017/09/29/ce92ed0a-a522-11e7-8c37-e1d99ad6aa22_story.html?hpid=hp_hp-top-table-main_trumpmaria-835pm%3Ahomepage%2Fstory&utm_term=.39de466431ab,200
https://www.washingtonpost.com/news/post-politics/wp/2017/09/25/trump-declares-puerto-is-in-deep-trouble-as-questions-mount-about-his-commitment/?utm_term=.bfb18c396566,200
https://www.washingtonpost.com/amphtml/lifestyle/style/shakespeare-theatres-old-times-maintains-pinters-exquisite-tension/2011/05/27/AGrTKxCH_story.html,404
https://www.washingtonpost.com/lifestyle/style/shakespeare-theatres-old-times-maintains-pinters-exquisite-tension/2011/05/27/AGrTKxCH_story.html,200
https://www.washingtonpost.com/lifestyle/style,301
https://www.washingtonpost.com/archive/lifestyle/1991/06/17/fat-men-big-laughs-politely-spoken/47839935-b53d-48bf-b500-3485d788b5c5/?utm_term=.db41172e7960,200
https://www.washingtonpost.com/amphtml/entertainment/theater_dance/after-40-years-howard-shalwitz-to-dismount-from-woolly-mammoth/2017/06/05/91876936-49f6-11e7-a186-60c031eab644_story.html,200
https://www.washingtonpost.com/entertainment/theater_dance/in-mr-burns-civilization-may-fade-but-bart-simpson-is-forever/2012/06/04/gJQAEDCOEV_story.html?utm_term=.5e3eb689715f,200
https://www.washingtonpost.com/entertainment/theater_dance/stupid-f---ing-bird-is-a-rude-fitting-take-on-chekhovs-the-seagull/2013/06/03/01f1f498-cc6f-11e2-8573-3baeea6a2647_story.html?utm_term=.939d115e776b,200
https://www.washingtonpost.com/archive/lifestyle/2003/12/26/cooking-with-elvis-a-recipe-both-sordid-and-satisfying/c04a1deb-c638-449a-9740-9670df03b823/?utm_term=.89cbb1de030a,200
https://www.washingtonpost.com/entertainment/theater_dance/after-40-years-howard-shalwitz-to-dismount-from-woolly-mammoth/2017/06/05/91876936-49f6-11e7-a186-60c031eab644_story.html,200
https://www.washingtonpost.com/people/sean-sullivan/,200
https://www.washingtonpost.com/people/elise-viebeck/,200
https://www.washingtonpost.com/news/powerpost/wp/2017/09/29/planned-healthcare-gov-outages-this-fall-are-comparable-to-2016-hhs-says/,200
https://www.washingtonpost.com/people/david-weigel/,200
https://www.washingtonpost.com/news/powerpost/wp/category/technology/,200
https://www.washingtonpost.com/news/powerpost/wp/category/the-health-202/,200
https://www.washingtonpost.com/news/the-fix/wp/2017/09/30/trump-doesnt-get-it-on-puerto-rico-he-just-proved-it-by-lashing-out-at-san-juans-mayor/?tid=pm_politics_pop,200
https://www.washingtonpost.com/news/powerpost/wp/category/the-daily-202/,200
https://www.washingtonpost.com/powerpost/republicans-are-keeping-roy-moore-and-his-controversial-views-at-arms-length/2017/09/29/7dc3a032-a472-11e7-b14f-f41773cd5a14_story.html,200
https://www.washingtonpost.com/pb/gr/c/default/ry758313yWbplq/css/aeb3e75030.css?_=9565d,200
https://www.washingtonpost.com/powerpost/mitch-mcconnell-had-a-tough-week-more-struggles--tax-cuts-midterms--are-coming/2017/09/28/c4bc6ab4-a44f-11e7-8cfe-d5b912fabc99_story.html,200
https://www.washingtonpost.com/people/dino-grandoni/,200
https://www.washingtonpost.com/news/powerpost/paloma/the-finance-202/2017/09/29/the-finance-202-the-lobbying-war-on-tax-overhaul-has-commenced/59cdb3e530fb0468cea81c98/,200
https://www.washingtonpost.com/powerpost/with-or-without-trump-gop-insurgency-plans-for-a-civil-war-in-2018-midterms/2017/09/29/11fecb6c-a47a-11e7-ade1-76d061d56efa_story.html,200
https://www.washingtonpost.com/politics/trump-attacks-mayor-of-san-juan-ratcheting-up-tensions-over-crisis-in-puerto-rico/2017/09/30/c9ce821c-a5fd-11e7-ade1-76d061d56efa_story.html?tid=pm_politics_pop,200
https://www.washingtonpost.com/people/paige-winfield-cunningham/?utm_term=.39f746f05a3f,200
https://www.washingtonpost.com/lifestyle/home/when-to-repair-vs-replace-those-pricey-home-appliances/2017/05/26/9fa61cd0-3cc0-11e7-9e48-c4f199710b69_story.html?utm_term=.614792a6193c,200
https://www.washingtonpost.com/amphtml/lifestyle/home/winning-contests-and-sweepstakes-isnt-just-luck-ask-the-sweepers/2017/09/06/11dab032-82c5-11e7-902a-2a9f2d808496_story.html,200
https://www.washingtonpost.com/news/worldviews/wp/2016/04/15/the-czech-republic-is-getting-a-new-name-czechia/?utm_term=.8a44d810cc87,200
https://www.washingtonpost.com/news/worldviews/wp/2017/09/21/independence-movements-in-catalonia-and-iraqi-kurdistan-face-the-point-of-no-return/?utm_term=.78c9e695395f,200
https://www.washingtonpost.com/news/worldviews/wp/2017/09/21/how-namibia-responded-to-trump-inventing-a-country-called-nambia/?utm_term=.dd730879636e,200
https://www.washingtonpost.com/amphtml/news/worldviews/wp/2017/09/29/9-new-countries-were-founded-in-the-past-25-years-what-could-they-teach-catalonia/,200
https://www.washingtonpost.com/people/adam-taylor/,200
https://www.washingtonpost.com/news/worldviews/wp/2017/01/22/liberland-a-self-proclaimed-country-in-eastern-europe-hopes-for-recognition-from-president-trump/?utm_term=.b6f814756356,200
https://www.washingtonpost.com/sports/redskins/from-freddie-gray-through-ray-lewis-baltimore-at-the-center-of-nfl-anthem-debate/2017/09/29/f0968a00-a51e-11e7-ade1-76d061d56efa_story.html,200
https://www.washingtonpost.com/amphtml/sports/redskins/from-freddie-gray-through-ray-lewis-baltimore-at-the-center-of-nfl-anthem-debate/2017/09/29/f0968a00-a51e-11e7-ade1-76d061d56efa_story.html,200
https://www.washingtonpost.com/news/sports/wp/2017/09/27/that-was-terrible-stephen-curry-didnt-care-for-this-weeks-sports-illustrated-cover/,200
https://www.washingtonpost.com/news/early-lead/wp/2017/09/27/espns-jemele-hill-says-tweets-about-trump-were-to-her-about-right-and-wrong/,200
https://www.washingtonpost.com/people/dave-sheinin/,200
https://www.washingtonpost.com/sports/redskins,301
https://www.washingtonpost.com/news/wonk/wp/2017/09/27/the-gop-tax-plan-explained-in-simplest-possible-terms/?utm_term=.fdb32ef563bb,200
https://www.washingtonpost.com/people/damian-paletta/?utm_term=.4ddb79517d5b,200
https://www.washingtonpost.com/business/economy/it-was-candidate-trumps-best-trick-now-its-stalling-president-trumps-agenda/2017/09/28/fc70fe6e-a3a2-11e7-8cfe-d5b912fabc99_story.html,200
