URL,Size,OutLinks,ContentType
https://www.washingtonpost.com/lifestyle/style/watching-oscars-will-be-very-personal-this-year-because-im-in-spotlight/2016/02/23/5ecf08d8-d502-11e5-9823-02b905009f99_story.html?tid=a_inl-amp,173050,32,text/html
https://www.washingtonpost.com/posteverything/wp/2015/11/09/a-clash-between-administrators-and-students-at-yale-went-viral-why-that-is-unfortunate-for-all-concerned/?utm_term=.e6ca4f9ae741,166190,64,text/html
https://www.washingtonpost.com/amphtml/news/posteverything/wp/2017/09/25/could-everyone-please-stop-freaking-out-about-college-students-please/,52547,64,text/html
https://www.washingtonpost.com/opinions/a-chilling-study-shows-how-hostile-college-students-are-toward-free-speech/2017/09/18/cbb1a234-9ca8-11e7-9083-fbfddf6804c2_story.html?utm_term=.e0bbcdff1b03,164494,48,text/html
https://www.washingtonpost.com/news/posteverything/wp/2017/09/18/why-donald-trumps-tweets-are-only-going-to-get-worse/,160743,46,text/html
https://www.washingtonpost.com/news/posteverything/wp/2017/09/25/could-everyone-please-stop-freaking-out-about-college-students-please/,163881,57,text/html
https://www.washingtonpost.com/posteverything/wp/2014/06/10/the-war-on-college/?tid=a_inl&utm_term=.7081cbb41c56,154184,39,text/html
https://www.washingtonpost.com/news/posteverything/wp/2017/07/11/the-war-on-college-continues-to-be-prosecuted-on-multiple-fronts/?utm_term=.2ced099d9f14,158199,37,text/html
https://www.washingtonpost.com/news/going-out-guide/wp/2017/09/12/beer-gardens-polka-bands-and-pig-roasts-how-to-celebrate-oktoberfest-around-d-c/?utm_term=.c69f4d11d80d,163778,45,text/html
https://www.washingtonpost.com/recipes/pretzel-dusted-schnitzel-caraway-onion-noodles/15747/?utm_term=.09e078e17c9b,102488,50,text/html
https://www.washingtonpost.com/recipes/pork-schnitzel/15542/?utm_term=.c335d21d8cf7,97015,47,text/html
https://www.washingtonpost.com/lifestyle/food/apple-strudel-a-favorite-thing-for-centuries/2017/09/06/ec21a91a-7e94-11e7-9d08-b79f191668ed_story.html?utm_term=.79ed74c5a095,164540,48,text/html
https://www.washingtonpost.com/recipes/quark-cheesecake-pretzel-crust/14529/?utm_term=.1965603615ad,99421,50,text/html
https://www.washingtonpost.com/recipes/smoked-bratwurst/16033/?utm_term=.a9e14fe4b0b2,99502,51,text/html
https://www.washingtonpost.com/lifestyle/food/to-revitalize-oktoberfest-beers-american-brewers-turn-to-germany-for-inspiration/2017/09/08/af98d2f0-94b7-11e7-aace-04b862b2b3f3_story.html,162822,36,text/html
https://www.washingtonpost.com/amphtml/lifestyle/food/the-food-and-beer-you-should-be-making-and-drinking-to-celebrate-oktoberfest/2017/09/22/dc186c7a-9e33-11e7-9c8d-cf053ff30921_story.html,43373,52,text/html
https://www.washingtonpost.com/recipes/german-potato-salad/7098/?utm_term=.1c55b74e0c98,97302,50,text/html
https://www.washingtonpost.com/recipes/red-cabbage-and-apple-salad/13695/?utm_term=.e1d337f308ad,100772,49,text/html
https://www.washingtonpost.com/lifestyle/food/to-revitalize-oktoberfest-beers-american-brewers-turn-to-germany-for-inspiration/2017/09/08/af98d2f0-94b7-11e7-aace-04b862b2b3f3_story.html?utm_term=.f4d0d5239220,162822,37,text/html
https://www.washingtonpost.com/recipes/gerties-sauerkraut-and-apples/11018/?utm_term=.0225ad5464d2,95656,45,text/html
https://www.washingtonpost.com/lifestyle/food/astoundingly-good-cheeses-that-everybody--yes-even-nondairy-folks--can-eat/2017/09/25/b9d965ec-9e3d-11e7-9083-fbfddf6804c2_story.html?tid=a_inl-amp,172278,52,text/html
https://www.washingtonpost.com/lifestyle/food/theres-something-brewing-in-the-walmart-beer-aisle-but-you-cant-call-it-craft/2017/01/22/cb5e5668-deaa-11e6-ad42-f3375f271c9c_story.html,160231,29,text/html
https://www.washingtonpost.com/lifestyle/food/pineapple-and-mango-in-the-pint-glass-so-hot-right-now/2016/05/22/73f6c52a-1dd2-11e6-b6e0-c53b7ef63b45_story.html,164680,32,text/html
https://www.washingtonpost.com/lifestyle/food/make-room-hoppy-ipa-pilsener-is-the-buzzy-new-craft-beer/2017/04/28/9b58c962-2ac7-11e7-b605-33413c691853_story.html,165148,41,text/html
https://www.washingtonpost.com/lifestyle/food/beer-of-the-week-sometimes-all-you-want-is-an-ipa/2017/04/07/925f9a5e-1b1b-11e7-bcc2-7d1a0973e7b2_story.html,154959,32,text/html
https://www.washingtonpost.com/news/food/wp/2017/06/21/zima-the-clear-beverage-of-youthful-regrets-is-back-did-anyone-miss-it/,157945,36,text/html
https://www.washingtonpost.com/opinions/george-will-why-bob-corker-is-the-senator-to-watch-in-2015/2015/01/02/bd3e5bbe-911d-11e4-a412-4b735edc7175_story.html,159084,42,text/html
https://www.washingtonpost.com/amphtml/lifestyle/magazine/in-the-british-virgin-islands-i-learned-to-sail--for-my-father-while-there-was-still-time/2017/09/06/88427fe2-52bf-11e7-91eb-9611861a988f_story.html,63543,46,text/html
https://www.washingtonpost.com/amphtml/news/soccer-insider/wp/2017/09/20/two-days-after-19th-birthday-christian-pulisic-scores-10th-career-goal-for-dortmund/,40853,36,text/html
https://www.washingtonpost.com/archive/politics/2002/07/29/how-deep-the-scars-of-abuse/af07bbbe-1750-4605-afdb-7579c0788f56/,101187,21,text/html
https://www.washingtonpost.com/opinions/party-culture/2016/03/03/fdb46cc4-e185-11e5-9c36-e1902f6b6571_story.html?utm_term=.a8e3a2f60e4a,158225,36,text/html
https://www.washingtonpost.com/opinions/the-left-needs-to-learn-that-depicting-racism-is-not-racist/2016/12/08/5f0e8db0-bd8b-11e6-94ac-3d324840106c_story.html?utm_term=.c435a0e14fd2,163677,53,text/html
https://www.washingtonpost.com/opinions/free-speech-is-flunking-out-on-college-campuses/2015/10/22/124e7cd2-78f5-11e5-b9c1-f03c48c96ac2_story.html,159925,46,text/html
https://www.washingtonpost.com/opinions/the-specter-of-the-safe-space-is-haunting-college-campuses/2016/10/19/c4bb7828-9548-11e6-bb29-bf2701dbe0a3_story.html?utm_term=.191b59f1224d,160273,42,text/html
https://www.washingtonpost.com/opinions/young-fogies-modern-illiberalism-is-led-by-students/2015/11/30/6f58fd40-97a3-11e5-94f0-9eeaff906ef3_story.html?utm_term=.17c3fa7ab2b1,160032,43,text/html
https://www.washingtonpost.com/opinions/the-newest-excuse-for-shutting-down-campus-speech-security/2016/09/19/21f15762-7e9f-11e6-8d13-d7c704ef9fd9_story.html,159761,41,text/html
https://www.washingtonpost.com/opinions/the-right-shuts-down-free-speech-too/2016/12/15/745fa352-c30d-11e6-9578-0054287507db_story.html,160026,46,text/html
https://www.washingtonpost.com/opinions/college-students-run-crying-to-daddy-administrator/2016/05/19/61b53f54-1deb-11e6-9c81-4be1c14fb8c8_story.html?utm_term=.7a8085b0ec3c,160616,49,text/html
https://www.washingtonpost.com/opinions/the-politics-of-stifling-speech/2015/08/10/724d2a62-3f9c-11e5-9561-4b3dc93e3b9a_story.html?utm_term=.1638673ced47,159223,47,text/html
https://www.washingtonpost.com/opinions/brown-university-president-safe-spaces-dont-threaten-freedom-of-expression-they-protect-it/2016/09/05/6201870e-736a-11e6-8149-b8d05321db62_story.html?utm_term=.159014967f12,158861,33,text/html
https://www.washingtonpost.com/opinions/my-halloween-email-led-to-a-campus-firestorm--and-a-troubling-lesson-about-self-censorship/2016/10/28/70e55732-9b97-11e6-a0ed-ab0774c1eaa5_story.html?utm_term=.a4faf058a289,161084,35,text/html
https://www.washingtonpost.com/lifestyle/food/america-now-has-more-breweries-than-ever-and-that-might-be-a-problem/2016/01/15/d23e3800-b998-11e5-99f3-184bc379b12d_story.html?utm_term=.a7a97e35aa10,166678,32,text/html
https://www.washingtonpost.com/lifestyle/food/why-you-cant-get-a-pint-in-a-beer-bar-anymore/2016/06/26/5bf64c96-29dc-11e6-b989-4e5479715b54_story.html?utm_term=.212c9de93551,163669,35,text/html
https://www.washingtonpost.com/politics/zinke-moving-dozens-of-senior-interior-officials-in-shake-up/2017/06/16/11801d3a-5295-11e7-b064-828ba60fbb98_story.html?tid=a_inl&utm_term=.689d2393af05,168956,40,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2017/07/24/senate-democrats-demand-ig-probe-of-interiors-reassigning-top-career-officials/?tid=a_inl&utm_term=.070deb649b9d,95590,30,text/html
https://www.washingtonpost.com/powerpost/interior-chief-wants-to-shed-4000-employees-in-department-shake-up/2017/06/21/791cadd0-56a7-11e7-a204-ad706461fa4f_story.html?tid=a_inl&utm_term=.cb331faecf12,159198,32,text/html
https://www.washingtonpost.com/amphtml/news/energy-environment/wp/2017/09/27/zinke-says-his-workers-are-disloyal-they-say-his-personnel-moves-break-the-law/,46985,40,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2017/09/26/zinke-says-a-third-of-interiors-staff-is-disloyal-to-trump-and-promises-huge-changes/?utm_term=.2fa7ec223bd4,99806,35,text/html
https://www.washingtonpost.com/national/health-science/tiny-gut-organisms-may-influence-food-cravings-and-what-our-bodies-do-with-fatlooking-at-microbiota-for-ways-to-keep-weight-down--and-fight-depression/2017/08/11/676a1138-6681-11e7-a1d7-9a32c91c6f40_story.html,160567,36,text/html
https://www.washingtonpost.com/video/postlive/exponential-medicine-expert-on-convergence-between-technology-and-health/2017/09/20/481aacfe-9e47-11e7-b2a7-bc70b6f98089_video.html,292634,37,text/html
https://www.washingtonpost.com/video/postlive/transformer-deepak-chopra/2017/09/20/1f5aca3e-9e5a-11e7-b2a7-bc70b6f98089_video.html,291261,37,text/html
https://www.washingtonpost.com/national/health-science/this-scientist-hopes-3-d-printed-ovaries-will-help-women-have-babies/2017/08/11/a91aeb74-7c80-11e7-83c7-5bd5460f0d7e_story.html,153435,29,text/html
https://www.washingtonpost.com/video/postlive/deepak-chopras-6-pillarsfor-well-being/2017/09/20/f7f2c1cc-9e54-11e7-b2a7-bc70b6f98089_video.html,291273,37,text/html
https://www.washingtonpost.com/video/postlive/deepak-chopra-ground-yourself-with-the-earth/2017/09/20/742414a2-9e56-11e7-b2a7-bc70b6f98089_video.html,290961,37,text/html
https://www.washingtonpost.com/video/postlive/on-the-front-lines-the-future-of-public-health/2017/09/20/f6819f0a-9e51-11e7-b2a7-bc70b6f98089_video.html,291700,37,text/html
https://www.washingtonpost.com/video/postlive/deepak-chopra-on-sex-and-spirituality/2017/09/20/36af7ef6-9e5e-11e7-b2a7-bc70b6f98089_video.html,290552,37,text/html
https://www.washingtonpost.com/video/postlive/dr-richard-besser-concerned-that-new-gop-health-care-bill-is-just-slipping-through/2017/09/20/bbee4814-9e53-11e7-b2a7-bc70b6f98089_video.html,292216,37,text/html
https://www.washingtonpost.com/video/postlive/nih-directorfrancis-collins-describes-all-of-us-research-program/2017/09/20/573633da-9e41-11e7-b2a7-bc70b6f98089_video.html,291577,37,text/html
https://www.washingtonpost.com/video/postlive/public-health-experts-describe-the-biggest-public-health-challenges-facing-the-united-states/2017/09/20/ed48fdb6-9e4c-11e7-b2a7-bc70b6f98089_video.html,292166,37,text/html
https://www.washingtonpost.com/blogs/post-live/wp/2017/09/21/transcript-transformers-health/?utm_term=.301638ad7788,276675,32,text/html
https://www.washingtonpost.com/video/postlive/future-of-healthcare-in-five-words/2017/09/20/b6ef1f72-9e4f-11e7-b2a7-bc70b6f98089_video.html,291788,37,text/html
https://www.washingtonpost.com/video/postlive/nih-directorfrancis-collins-on-opioid-crisis-in-the-us/2017/09/20/cfb04e68-9e41-11e7-b2a7-bc70b6f98089_video.html,291055,37,text/html
https://www.washingtonpost.com/video/postlive/the-new-frontier-technology/2017/09/20/620d93ce-9e5b-11e7-b2a7-bc70b6f98089_video.html,292057,37,text/html
https://www.washingtonpost.com/video/postlive/medical-experts-discuss-the-balance-of-regulation-and-innovation/2017/09/20/06ece3b0-9e46-11e7-b2a7-bc70b6f98089_video.html,292621,37,text/html
https://www.washingtonpost.com/video/postlive/on-the-cutting-edge-precision-medicine/2017/09/20/046c84a4-9e48-11e7-b2a7-bc70b6f98089_video.html,291280,37,text/html
https://www.washingtonpost.com/amphtml/news/energy-environment/wp/2017/09/15/the-growing-debate-about-the-arctics-influence-on-hurricanes/,52463,50,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2017/08/30/katrina-sandy-harvey-the-debate-over-climate-and-hurricanes-is-getting-louder-and-louder/?utm_term=.92f4a3691c7e,106658,42,text/html
https://www.washingtonpost.com/graphics/2017/politics/obamacare-senate-bill-compare/?hpid=hp_hp-top-table-main_graphic%3Ahomepage%2Fstory&utm_term=.2e51b341b224,103147,187,text/html
https://www.washingtonpost.com/powerpost/senate-gop-leaders-set-to-unveil-health-care-bill/2017/06/22/56dbe35c-5734-11e7-a204-ad706461fa4f_story.html?hpid=hp_hp-top-table-main_healthcare835am%3Ahomepage%2Fstory&utm_term=.d41e3c630df0,164531,31,text/html
https://www.washingtonpost.com/amphtml/opinions/how-reagan-would-fix-obamacare/2017/06/22/beead078-5781-11e7-ba90-f5875b7d1876_story.html,48438,49,text/html
https://www.washingtonpost.com/news/powerpost/paloma/the-health-202/2017/05/15/the-health-202-who-s-getting-extra-obamacare-subsidies-trump-s-own-voters/5914a09be9b69b209cf2b812/?utm_term=.36b54ec0320e,193304,78,text/html
https://www.washingtonpost.com/opinions/republicans-hypocrisy-is-on-full-view/2017/06/21/41213a4c-55fb-11e7-b38e-35fd8e0c288f_story.html?utm_term=.9a7497a301d4,156749,40,text/html
https://www.washingtonpost.com/opinions/betrayal-carelessness-hypocrisy-the-gop-health-care-bill-has-it-all/2017/05/04/8b9e9b62-30eb-11e7-8674-437ddb6e813e_story.html?utm_term=.ba10f36116c1,158360,41,text/html
https://www.washingtonpost.com/opinions/how-reagan-would-fix-obamacare/2017/06/22/beead078-5781-11e7-ba90-f5875b7d1876_story.html,159209,40,text/html
https://www.washingtonpost.com/blogs/right-turn/wp/2017/06/22/is-there-anybody-actually-in-favor-of-the-senate-health-care-bill/?utm_term=.0dc0926769c0,156367,33,text/html
https://www.washingtonpost.com/graphics/2017/politics/obamacare-senate-bill-compare/?hpid=hp_hp-top-table-main_graphic%3Ahomepage%2Fstory&utm_term=.01c3b7963588,103147,187,text/html
https://www.washingtonpost.com/opinions/the-gops-obamacare-sabotage-continues/2017/06/09/c0469574-4d40-11e7-a186-60c031eab644_story.html?utm_term=.cbe9e604d98f,157650,41,text/html
https://www.washingtonpost.com/opinions/trump-is-now-destroying-a-healthy-health-care-system/2017/04/14/20873740-211d-11e7-be2a-3a1fb24d4671_story.html?utm_term=.1d10a9e5f61c,160585,47,text/html
https://www.washingtonpost.com/amphtml/goingoutguide/movies/friend-request-mild-facebook-anxiety-becomes-a-supernatural-nightmare/2017/09/21/3d76ac92-9e21-11e7-9c8d-cf053ff30921_story.html,43451,35,text/html
https://www.washingtonpost.com/amphtml/goingoutguide/movies/ex-libris-celebrates-the-new-york-public-library-and-libraries-in-general/2017/09/21/f8c3b8ac-9c94-11e7-9083-fbfddf6804c2_story.html,41173,34,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2016/12/16/warm-ocean-water-is-slamming-into-and-melting-the-biggest-glacier-in-east-antarctica/,99882,31,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2016/08/17/jill-stein-just-went-overboard-on-sea-level-rise/,102209,41,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2016/09/01/floridas-potential-losses-from-a-big-hurricane-is-a-mind-blowing-200-billion/,102236,37,text/html
https://www.washingtonpost.com/news/energy-environment/wp/category/greenland/,192970,84,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2016/11/07/why-scientists-are-so-worried-about-sea-level-rise-in-the-second-half-of-this-century/,100343,33,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2017/01/23/one-of-the-last-obama-era-climate-reports-had-a-troubling-punchline-about-the-rising-seas/,100995,33,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2017/06/29/climate-change-in-the-u-s-could-help-the-rich-and-hurt-the-poor/,99360,30,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2017/06/26/sea-level-rise-isnt-just-happening-its-getting-faster/,97523,32,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2017/05/22/scientists-say-the-rate-of-sea-level-rise-has-nearly-tripled-since-1990/,97171,30,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2016/08/10/seas-arent-just-rising-scientists-say-theyre-speeding-up/,102029,41,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2017/08/02/this-strange-spot-over-the-atlantic-isnt-getting-warmer-scientists-think-they-may-know-why/,99512,35,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2017/05/23/trump-proposes-sharp-cuts-at-interior-department-while-pushing-for-more-drilling-on-public-lands/,99108,29,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2017/06/06/a-climate-chain-reaction-major-greenland-melting-could-devastate-crops-in-africa/,99797,31,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2017/07/21/interior-nominee-set-for-a-confirmation-vote-monday-accused-of-conflict-of-interest/,96468,29,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2017/04/21/scientists-just-found-telltale-evidence-of-an-ancient-methane-explosion-in-the-arctic-ocean/,100915,32,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2017/04/19/humans-have-filled-the-pristine-arctic-ocean-with-300-billion-pieces-of-floating-plastic/,101515,34,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2017/04/15/nasa-just-snapped-the-first-photos-of-a-new-crack-in-one-of-greenlands-largest-glaciers/,101423,39,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2017/04/10/climate-change-could-destroy-far-more-of-the-arctics-frozen-soil-than-we-expected/,99328,32,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2017/08/18/we-went-through-one-of-the-most-infamous-and-narrow-straits-of-the-northwest-passage/,105053,39,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2017/08/07/the-arctics-fabled-passage-is-opening-up-this-is-what-it-looks-like/,100732,36,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2017/07/10/the-stubbornly-persistent-idea-about-climate-change-that-just-wont-go-away/,100568,36,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2017/04/14/scientists-just-found-a-strange-and-worrying-crack-in-one-of-greenlands-biggest-glaciers/,102865,47,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2017/06/01/like-champagne-bottles-being-opened-scientists-document-an-ancient-arctic-methane-explosion/,99765,31,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2017/05/20/dont-panic-humanitys-doomsday-seed-vault-is-probably-still-safe/,115478,43,text/html
https://www.washingtonpost.com/amphtml/goingoutguide/movies/american-made-tom-cruise-is-a-roguish-antihero-in-this-iran-contra-tale/2017/09/28/914d0bfe-a394-11e7-ade1-76d061d56efa_story.html,45930,37,text/html
https://www.washingtonpost.com/powerpost/everything-is-on-the-line-for-mcconnell-in-tuesdays-alabama-senate-election/2017/09/23/c293fa84-9fce-11e7-9083-fbfddf6804c2_story.html,164551,31,text/html
https://www.washingtonpost.com/politics/the-week-john-mccain-shook-the-senate/2017/07/28/96112e3c-73aa-11e7-8839-ec48ec4cae25_story.html?utm_term=.3e81fc209f18,170059,37,text/html
https://www.washingtonpost.com/amphtml/powerpost/everything-is-on-the-line-for-mcconnell-in-tuesdays-alabama-senate-election/2017/09/23/c293fa84-9fce-11e7-9083-fbfddf6804c2_story.html,49780,40,text/html
https://www.washingtonpost.com/politics/roy-moore-disrupts-alabama-senate-race--and-prepares-for-new-level-of-defiance-in-washington/2017/09/21/2a88a4a2-9e38-11e7-9083-fbfddf6804c2_story.html?utm_term=.b08e49501aac,173084,30,text/html
https://www.washingtonpost.com/local/dc-politics/dc-mayor-muriel-bowser-pledges-to-uphold-paris-climate-agreement/2017/06/05/ee2469b0-4a04-11e7-9669-250d0b15f83b_story.html?utm_term=.96447be5202f,157512,32,text/html
https://www.washingtonpost.com/amphtml/news/energy-environment/wp/2017/09/13/new-yorks-buildings-emit-most-of-its-greenhouse-gases-the-mayor-has-a-plan-to-change-that/,46719,47,text/html
https://www.washingtonpost.com/politics/trump-to-announce-us-will-exit-paris-climate-deal/2017/06/01/fbcb0196-46da-11e7-bcde-624ad94170ab_story.html?utm_term=.5eb723f72a29,171929,41,text/html
https://www.washingtonpost.com/national/health-science/as-trump-halts-federal-action-on-climate-change-cities-and-states-push-on/2017/03/27/8d093b8c-1319-11e7-ada0-1489b735b3a3_story.html?utm_term=.81a8260b52ec,165365,32,text/html
https://www.washingtonpost.com/business/economy/in-the-paris-of-the-appalachians-theyre-not-buying-trumps-climate-talk/2017/06/06/6f3ddd8a-49f9-11e7-bc1b-fddbd8359dee_story.html?utm_term=.3f4243a432c3,162251,27,text/html
https://www.washingtonpost.com/local/virginia-politics/mcauliffe-proposes-statewide-carbon-cap/2017/05/16/7eda81f6-39bb-11e7-a058-ddbb23c75d82_story.html?tid=a_inl&utm_term=.06aeaeba1a42,155182,29,text/html
https://www.washingtonpost.com/world/national-security/trump-signs-order-on-cybersecurity-that-holds-agency-heads-accountable-for-network-attacks/2017/05/11/4e389522-2b8f-11e7-a616-d7c8a68c1a66_story.html,156811,27,text/html
https://www.washingtonpost.com/people/brian-fung/?utm_term=.9e42a37d4eee,73273,63,text/html
https://www.washingtonpost.com/people/craig-timberg/?utm_term=.d89cdb115a22,73241,59,text/html
https://www.washingtonpost.com/people/ellen-nakashima/?utm_term=.02bcb83c6b74,74171,61,text/html
https://www.washingtonpost.com/news/checkpoint/wp/2017/08/18/president-trump-announces-move-to-elevate-cyber-command/,155966,26,text/html
https://www.washingtonpost.com/amphtml/news/powerpost/wp/2016/11/17/how-some-of-nancy-pelosis-strongest-allies-turned-into-leading-antagonists/,47170,39,text/html
https://www.washingtonpost.com/news/powerpost/wp/2016/11/15/house-democrats-delay-vote-on-giving-pelosi-another-leadership-term/,159228,31,text/html
https://www.washingtonpost.com/news/powerpost/paloma/daily-202/2016/11/16/daily-202-generational-divide-fuels-nascent-democratic-revolt-in-house/582bb5f3e9b69b6085905df4/,240987,173,text/html
https://www.washingtonpost.com/news/capital-weather-gang/wp/2017/08/29/harvey-marks-the-most-extreme-rain-event-in-u-s-history/?utm_term=.567504695abf,159081,49,text/html
https://www.washingtonpost.com/news/post-nation/wp/2017/08/29/harvey-takes-aim-at-louisiana-as-trump-plans-to-survey-stricken-texas/?hpid=hp_hp-banner-main_harvey-645%3Ahomepage%2Fstory&utm_term=.e44c53b7ae11,219756,49,text/html
https://www.washingtonpost.com/news/to-your-health/wp/2017/08/29/the-health-consequences-to-expect-from-hurricane-harveys-floods/?utm_term=.ef6ea37dd615,167865,61,text/html
https://www.washingtonpost.com/news/post-nation/wp/2017/08/29/harvey-takes-aim-at-louisiana-as-trump-plans-to-survey-stricken-texas/?wpisrc=al_alert-national&wpmk=1,219756,49,text/html
https://www.washingtonpost.com/national/health-science/scott-pruitt-vows-to-speed-the-nations-superfund-cleanups-communities-wonder-how/2017/06/18/353c6566-4b07-11e7-9669-250d0b15f83b_story.html?utm_term=.fa596756b298,183211,50,text/html
https://www.washingtonpost.com/graphics/2017/national/harvey-houston-flooding/img/2300-houston-flood-map-promo.jpg,411644,0,image/jpeg
https://www.washingtonpost.com/graphics/2017/health/environment/tampa-bay-climate-change/?utm_term=.416c801a9b8c,127025,195,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2017/08/29/exxonmobil-refineries-damaged-in-hurricane-harvey-releasing-hazardous-pollutants/?utm_term=.a0c95debd880,98774,31,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2017/08/29/exxonmobil-refineries-damaged-in-hurricane-harvey-releasing-hazardous-pollutants/?utm_term=.9f8ab2dc9d39,98774,31,text/html
https://www.washingtonpost.com/news/post-nation/wp/2017/08/28/houston-releases-water-from-two-dams-in-attempt-to-prevent-uncontrolled-overflow/?utm_term=.aa5170892fc5,168744,51,text/html
https://www.washingtonpost.com/hurricane-harvey-news/?utm_term=.ec5dafc6674d,80864,100,text/html
https://www.washingtonpost.com/amphtml/news/energy-environment/wp/2017/08/29/houstons-flood-threatens-to-turn-polluted-superfund-sites-into-a-toxic-gumbo/,52627,53,text/html
https://www.washingtonpost.com/amphtml/goingoutguide/movies/in-brads-status-ben-stiller-embodies-midlife-angst-in-the-age-of-social-media/2017/09/21/f38bec74-9e06-11e7-9083-fbfddf6804c2_story.html,45503,38,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2017/07/31/we-only-have-a-5-percent-chance-of-avoiding-dangerous-global-warming-a-study-finds/?utm_term=.4075bc40ad1b,102787,35,text/html
https://www.washingtonpost.com/news/energy-environment/wp/2017/09/11/four-underappreciated-ways-that-climate-change-could-make-hurricanes-worse/?utm_term=.1bfe5aaa383f,104685,46,text/html
https://www.washingtonpost.com/people/dan-balz/?utm_term=.ca2c98441af4,74328,61,text/html
https://www.washingtonpost.com/post-live-2017-Daily-202-February-Walker/?utm_term=.5f9ac0da18cd,104657,63,text/html
https://www.washingtonpost.com/video/postlive/202-live-with-james-hohmann-featuring-house-majority-leader-kevin-mccarthy/2016/11/29/afe989aa-b65c-11e6-939c-91749443c5e5_video.html,387184,46,text/html
https://www.washingtonpost.com/blogs/post-live/wp/2017/02/26/transcript-the-daily-202-live-with-james-hohmann-and-gov-scott-walker/?utm_term=.455e19a64280,186175,31,text/html
https://www.washingtonpost.com/post-live-2017-Daily-202-February-Walker/?utm_term=.a700fa3a8e66,104657,63,text/html
https://www.washingtonpost.com/post-live-2017-Daily-202_May-Sasse/?utm_term=.b7844c88ddb5,92925,57,text/html
https://www.washingtonpost.com/post-live-2016-Daily-202-September/?utm_term=.fefc75e3bb7a,88463,55,text/html
https://www.washingtonpost.com/post-live-2017-Daily-202-May-Podesta/?utm_term=.041fa8a6fdbc,102914,60,text/html
https://www.washingtonpost.com/post-live-2016-Daily-202-October/?utm_term=.8be69d9feaef,94683,60,text/html
https://www.washingtonpost.com/post-live-2016-Daily-202-December/?utm_term=.346b29f70f3e,125945,64,text/html
https://www.washingtonpost.com/post-live-2016-Daily-202-October/?utm_term=.11f2d95e2840,94694,60,text/html
https://www.washingtonpost.com/Post-live-2017-Daily-202-March-Perez/?utm_term=.8a3ffbe9499f,102606,60,text/html
https://www.washingtonpost.com/blogs/post-live/wp/2017/04/12/transcript-the-daily-202-with-dan-balz-and-tom-perez/?utm_term=.9ed3e4355fba,188428,32,text/html
https://www.washingtonpost.com/blogs/post-live/wp/2017/02/10/transcript-the-daily-202-live-with-james-hohmann-and-sen-chris-murphy/?utm_term=.8be7038c0343,158618,32,text/html
https://www.washingtonpost.com/post-live-2017-Daily-202-May-Podesta/?utm_term=.3671e8f748a7,102914,60,text/html
https://www.washingtonpost.com/video/postlive/202-live-with-james-hohmann-and-former-house-speaker-newt-gingrich/2016/12/16/8aa5636e-c3b1-11e6-92e8-c07f4f671da4_video.html,387052,46,text/html
https://www.washingtonpost.com/Post-live-2017-Daily-202-March-Perez/?utm_term=.ecd12e1e6569,102617,60,text/html
https://www.washingtonpost.com/post-live-2017-Daily-202-February-Murphy/,154006,75,text/html
https://www.washingtonpost.com/post-live-2017-Daily-202-February-Murphy/?utm_term=.ae161d6c79bd,154006,75,text/html
https://www.washingtonpost.com/post-live-2016-Daily-202-November/?utm_term=.044ecf495878,112353,62,text/html
https://www.washingtonpost.com/post-live-2017-daily-202-october-mulvaney/?utm_term=.5a81792c8be5,69932,49,text/html
https://www.washingtonpost.com/people/james-hohmann/?utm_term=.02b539ac9d48,74636,61,text/html
https://www.washingtonpost.com/post-live-2016-Daily-202-November/?utm_term=.13ec328bfb46,112353,62,text/html
https://www.washingtonpost.com/post-live-2017-Daily-202_May-Sasse/?utm_term=.98805e71f4a7,92925,57,text/html
